School_ID,Network,Short_Name,the_geom,Address,Zip,Governance,Grade_Cat,Grades,Lat,Long,Phone,GeoNetwork,COMMAREA,WARD_15,ALD_15
610231,AUSL,NATIONAL TEACHERS,POINT (-87.62930832983595 41.85279976953131),55 W CERMAK RD,60616,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8527997703,-87.6293083298,1(773)534-9970,6,NEAR SOUTH SIDE,3,Patricia R. Dowell
610234,Network 5,YATES,POINT (-87.70028031260621 41.915038547085196),1839 N RICHMOND ST,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9150385479,-87.7002803126,1(773)534-4550,5,LOGAN SQUARE,1,Proco (Joe) Moreno III
610235,Network 3,YOUNG ES,POINT (-87.76714284601937 41.9067905738164),1434 N PARKSIDE AVE,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9067905746,-87.767142846,1(773)534-6200,3,AUSTIN,29,Chris Taliaferro
610237,Network 9,BEETHOVEN,POINT (-87.62713680545437 41.80913475686662),25 W 47TH ST,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8091347577,-87.6271368054,1(773)535-1480,9,GRAND BOULEVARD,3,Patricia R. Dowell
610238,Network 11,BOND,POINT (-87.65301778635478 41.76536056570044),7050 S MAY ST,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7653605665,-87.6530177863,1(773)535-3480,11,ENGLEWOOD,6,Roderick T. Sawyer
610239,Network 8,DALEY,POINT (-87.67220640216625 41.802342867518746),5024 S WOLCOTT AVE,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8023428683,-87.6722064022,1(773)535-9091,8,NEW CITY,20,Willie B. Cochran
610242,ISP,BRENNEMANN,POINT (-87.64974916517143 41.95998415465289),4251 N CLARENDON AVE,60613,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9599841555,-87.6497491652,1(773)534-5766,2,UPTOWN,46,James Cappleman
610244,Network 3,CLARK HS,POINT (-87.75332487134204 41.87288500496833),5101 W HARRISON ST,60644,District,HS,"9, 10, 11, 12",41.8728850058,-87.7533248713,1(773)534-6250,3,AUSTIN,29,Chris Taliaferro
610245,Network 3,DOUGLASS HS,POINT (-87.76766845556021 41.89036862899963),543 N WALLER AVE,60644,District,HS,"9, 10, 11, 12",41.8903686298,-87.7676684556,1(773)534-6176,3,AUSTIN,29,Chris Taliaferro
610246,Network 9,BEASLEY,POINT (-87.6256915785112 41.798464959275144),5255 S STATE ST,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7984649601,-87.6256915785,1(773)535-1230,9,WASHINGTON PARK,3,Patricia R. Dowell
610248,AUSL,CHICAGO ACADEMY ES,POINT (-87.77818680275425 41.94305591932024),3400 N AUSTIN AVE,60634,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9430559201,-87.7781868027,1(773)534-3885,1,DUNNING,36,Nicholas Sposato
610249,ISP,TALMAN,POINT (-87.69026083876544 41.79404805057685),5450 S TALMAN AVE,60632,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7940480514,-87.6902608388,1(773)535-7850,8,GAGE PARK,14,Edward M. Burke
610250,Network 6,SALAZAR,POINT (-87.63363243383714 41.901416533650156),160 W WENDELL ST,60610,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9014165345,-87.6336324338,1(773)534-8310,6,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
610251,Network 5,CATHER,POINT (-87.69918700903415 41.882949923809264),2908 W WASHINGTON BLVD,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8829499246,-87.699187009,1(773)534-6780,5,EAST GARFIELD PARK,27,"Walter Burnett, Jr."
610252,Network 6,DETT,POINT (-87.6803149665699 41.87986982005957),2131 W MONROE ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8798698209,-87.6803149666,1(773)534-7160,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610254,AUSL,DVORAK,POINT (-87.71574357179486 41.85888344613877),3615 W 16TH ST,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.858883447,-87.7157435718,1(773)534-1690,5,NORTH LAWNDALE,24,Michael D. Chandler
610256,Network 9,ROBINSON,POINT (-87.59906677098365 41.81734932673638),4225 S LAKE PARK AVE,60653,District,ES,"PK, K, 1, 2, 3",41.8173493275,-87.599066771,1(773)535-1777,9,OAKLAND,4,"William ""Will"" D. Burns"
610257,AUSL,MORTON,POINT (-87.70510783049163 41.88917813449174),431 N TROY ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8891781353,-87.7051078305,1(773)534-6791,5,HUMBOLDT PARK,27,"Walter Burnett, Jr."
610263,AUSL,DULLES,POINT (-87.6172141790608 41.779900493583106),6311 S CALUMET AVE,60637,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7799004944,-87.6172141791,1(773)535-0690,9,GREATER GRAND CROSSING,20,Willie B. Cochran
610268,Network 12,ASHE,POINT (-87.60117440804437 41.740183790256616),8505 S INGLESIDE AVE,60619,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.740183791,-87.601174408,1(773)535-3550,12,CHATHAM,8,Michelle A. Harris
610269,Network 2,MCCUTCHEON,POINT (-87.65475844786295 41.97094908209549),4865 N SHERIDAN RD,60640,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9709490829,-87.6547584479,1(773)534-2680,2,UPTOWN,46,James Cappleman
610271,Network 5,JENSEN,POINT (-87.70224105256844 41.87381494670643),3030 W HARRISON ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8738149475,-87.7022410526,1(773)534-6840,5,EAST GARFIELD PARK,28,Jason C. Ervin
610274,AUSL,JOHNSON,POINT (-87.7031387627253 41.86183619104433),1420 S ALBANY AVE,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8618361919,-87.7031387627,1(773)534-1829,5,NORTH LAWNDALE,24,Michael D. Chandler
610276,Network 9,MOLLISON,POINT (-87.61661794407227 41.81435828267455),4415 S DR MARTIN L KING JR DR,60653,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8143582835,-87.6166179441,1(773)535-1804,9,GRAND BOULEVARD,3,Patricia R. Dowell
610279,Network 12,TANNER,POINT (-87.60679103519684 41.76067263502636),7350 S EVANS AVE,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7606726358,-87.6067910352,1(773)535-3870,12,GREATER GRAND CROSSING,6,Roderick T. Sawyer
610281,Network 12,POWELL,POINT (-87.55678924878404 41.76033179959435),7511 S SOUTH SHORE DR,60649,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7603318004,-87.5567892488,1(773)535-6650,12,SOUTH SHORE,7,Gregory Mitchell
610282,AUSL,MCNAIR,POINT (-87.74673077914349 41.897819069092115),4820 W WALTON ST,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8978190699,-87.7467307791,1(773)534-8980,3,AUSTIN,37,Emma M. Mitts
610284,Network 2,NEW FIELD,POINT (-87.67316832857148 42.007702570043016),1707 W MORSE AVE,60626,District,ES,"PK, K, 1, 2, 3, 4",42.0077025709,-87.6731683286,1(773)534-2760,2,ROGERS PARK,49,Joe A. Moore
610287,Network 10,ASHBURN,POINT (-87.70960968204936 41.74235056627999),8300 S ST LOUIS AVE,60652,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7423505671,-87.709609682,1(773)535-7860,10,ASHBURN,18,Lona Lane
610290,Network 11,MAYS,POINT (-87.63727734722362 41.77272749687046),6656 S NORMAL BLVD,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7727274977,-87.6372773472,1(773)535-3892,11,ENGLEWOOD,6,Roderick T. Sawyer
610291,ISP,LEE,POINT (-87.7288842929386 41.7753053866094),6448 S TRIPP AVE,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7753053874,-87.7288842929,1(773)535-2255,10,WEST LAWN,13,Marty Quinn
610293,Network 5,MELODY,POINT (-87.72466123135618 41.8787989319273),3937 W WILCOX ST,60624,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8787989327,-87.7246612313,1(773)534-6850,5,WEST GARFIELD PARK,28,Jason C. Ervin
610295,Network 13,HIGGINS,POINT (-87.64699403794559 41.6810313695292),11710 S MORGAN ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6810313703,-87.6469940379,1(773)535-5625,13,WEST PULLMAN,34,Carrie M. Austin
610298,ISP,LENART,POINT (-87.62804036317074 41.74718591747294),8101 S LASALLE ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7471859183,-87.6280403632,1(773)535-0040,11,CHATHAM,21,"Howard B. Brookins, Jr."
610299,Network 11,KING ES,POINT (-87.6413345407389 41.76533497924157),644 W 71ST ST,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76533498,-87.6413345407,1(773)535-3875,11,ENGLEWOOD,6,Roderick T. Sawyer
610300,Network 11,WESTCOTT,POINT (-87.634750516536 41.7488682245116),409 W 80TH ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7488682253,-87.6347505165,1(773)535-3090,11,CHATHAM,17,Latasha R. Thomas
610304,Network 6,PHOENIX MILITARY HS,POINT (-87.68696021819036 41.879118231068894),145 S CAMPBELL AVE,60612,District,HS,"9, 10, 11, 12",41.8791182319,-87.6869602182,1(773)534-7275,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610305,Network 3,LELAND,POINT (-87.74927555446033 41.87358678018176),512 S LAVERGNE AVE,60644,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.873586781,-87.7492755545,1(773)534-6340,3,AUSTIN,29,Chris Taliaferro
610308,Network 6,RUDOLPH,POINT (-87.66947670925113 41.8835681680644),110 N PAULINA ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5",41.8835681689,-87.6694767092,1(773)534-7460,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610312,ISP,MCDOWELL,POINT (-87.5895894984777 41.733132312723),1419 E 89TH ST,60619,District,ES,"PK, K, 1, 2, 3, 4, 5",41.7331323135,-87.5895894985,1(773)535-6404,12,CALUMET HEIGHTS,8,Michelle A. Harris
610313,Network 5,DE DIEGO,POINT (-87.6857562038488 41.90529385315727),1313 N CLAREMONT AVE,60622,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.905293854,-87.6857562038,1(773)534-4451,5,WEST TOWN,1,Proco (Joe) Moreno III
610315,Network 13,WHITE,POINT (-87.65053854188713 41.67230940600583),1136 W 122ND ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6723094068,-87.6505385419,1(773)535-5672,13,WEST PULLMAN,34,Carrie M. Austin
610316,Network 12,EARHART,POINT (-87.58218173785268 41.726107454791666),1710 E 93RD ST,60617,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7261074556,-87.5821817378,1(773)535-6416,12,CALUMET HEIGHTS,8,Michelle A. Harris
610317,Network 8,BRIGHTON PARK,POINT (-87.69207693007087 41.82389999976054),3825 S WASHTENAW AVE,60632,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8239000006,-87.6920769301,1(773)535-7237,8,BRIGHTON PARK,12,George A. Cardenas
610319,Network 8,EVERGREEN,POINT (-87.66781651175461 41.82935561870738),3537 S PAULINA ST,60609,District,ES,"6, 7, 8",41.8293556195,-87.6678165117,1(773)535-4836,8,MCKINLEY PARK,12,George A. Cardenas
610323,Network 12,BOWEN HS,POINT (-87.55755003385275 41.73462671971637),2710 E 89TH ST,60617,District,HS,"9, 10, 11, 12",41.7346267205,-87.5575500338,1(773)535-7650,12,SOUTH CHICAGO,7,Gregory Mitchell
610325,Network 4,LOGANDALE,POINT (-87.7080408764978 41.93397019544521),3212 W GEORGE ST,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9339701963,-87.7080408765,1(773)534-5350,4,AVONDALE,35,Rey Colon
610329,Network 7,OROZCO,POINT (-87.67521045891944 41.857754809048),1940 W 18TH ST,60608,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8577548099,-87.6752104589,1(773)534-7215,7,LOWER WEST SIDE,25,Daniel S. Solis
610334,Network 5,RABY HS,POINT (-87.71542311991061 41.88621005936022),3545 W FULTON BLVD,60624,District,HS,"9, 10, 11, 12",41.8862100602,-87.7154231199,1(773)534-6755,5,EAST GARFIELD PARK,28,Jason C. Ervin
610339,AUSL,STAGG,POINT (-87.64921669361973 41.75892473172105),7424 S MORGAN ST,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7589247325,-87.6492166936,1(773)535-3565,11,ENGLEWOOD,17,Latasha R. Thomas
610340,AUSL,CHICAGO ACADEMY HS,POINT (-87.77684656598319 41.94305449025786),3400 N AUSTIN AVE,60634,District,HS,"9, 10, 11, 12",41.9430544911,-87.776846566,1(773)534-0146,1,DUNNING,36,Nicholas Sposato
610342,ISP,SABIN,POINT (-87.68304994191865 41.90681580907238),2216 W HIRSCH ST,60622,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9068158099,-87.6830499419,1(773)534-4491,5,WEST TOWN,1,Proco (Joe) Moreno III
610345,Network 9,WOODSON,POINT (-87.60841876847849 41.81449879499185),4414 S EVANS AVE,60653,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8144987958,-87.6084187685,1(773)535-1280,9,GRAND BOULEVARD,3,Patricia R. Dowell
610347,Network 10,CLAREMONT,POINT (-87.68106119770613 41.777510507274556),2300 W 64TH ST,60636,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7775105081,-87.6810611977,1(773)535-8110,10,CHICAGO LAWN,16,JoAnn Thompson
610350,Network 12,BLACK,POINT (-87.5766429511519 41.729692360814184),9101 S EUCLID AVE,60619,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.7296923616,-87.5766429511,1(773)535-6390,12,CALUMET HEIGHTS,8,Michelle A. Harris
610352,Network 10,DURKIN PARK,POINT (-87.72995529240711 41.73884394057011),8445 S KOLIN AVE,60652,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7388439414,-87.7299552924,1(773)535-2322,10,ASHBURN,18,Lona Lane
610353,Network 8,CALMECA,POINT (-87.71165364057762 41.824377327213384),3456 W 38TH ST,60632,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.824377328,-87.7116536406,1(773)535-7000,8,BRIGHTON PARK,12,George A. Cardenas
610354,Network 1,NORTH RIVER,POINT (-87.7071507281792 41.961721055910864),4416 N TROY ST,60625,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9617210567,-87.7071507282,1(773)534-0590,1,ALBANY PARK,33,Deborah Mell
610355,Network 2,COURTENAY,POINT (-87.66385296311167 41.96230777171522),4420 N BEACON ST,60640,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9623077725,-87.6638529631,1(773)534-5790,2,UPTOWN,46,James Cappleman
610357,Network 7,SPRY HS,POINT (-87.69894610650913 41.84776169413336),2400 S MARSHALL BLVD,60623,District,HS,"9, 10, 11, 12",41.8477616949,-87.6989461065,1(773)534-1997,7,SOUTH LAWNDALE,12,George A. Cardenas
610362,Network 11,EVERS,POINT (-87.63930546895577 41.715665357544054),9811 S LOWE AVE,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7156653583,-87.6393054689,1(773)535-2565,11,WASHINGTON HEIGHTS,34,Carrie M. Austin
610363,ISP,DISNEY,POINT (-87.6460827440443 41.95681613022009),4140 N MARINE DR,60613,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9568161311,-87.646082744,1(773)534-5840,2,UPTOWN,46,James Cappleman
610364,Network 13,DUBOIS,POINT (-87.61432001021883 41.653732980686485),330 E 133RD ST,60827,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.6537329815,-87.6143200102,1(773)535-5582,13,RIVERDALE,9,Anthony A. Beale
610366,ISP,WACKER,POINT (-87.64804432348328 41.71619329561056),9746 S MORGAN ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7161932964,-87.6480443235,1(773)535-2821,11,WASHINGTON HEIGHTS,34,Carrie M. Austin
610367,Network 3,DEPRIEST,POINT (-87.76629755455644 41.8779788328372),139 S PARKSIDE AVE,60644,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8779788337,-87.7662975545,1(773)534-6800,3,AUSTIN,29,Chris Taliaferro
610368,Network 13,HUGHES L,POINT (-87.62986865964777 41.705342321152955),240 W 104TH ST,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7053423219,-87.6298686596,1(773)535-5075,13,ROSELAND,34,Carrie M. Austin
610369,Network 11,JACKSON M,POINT (-87.64676673439911 41.73412547213793),917 W 88TH ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7341254729,-87.6467667344,1(773)535-3341,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
610380,Network 9,WILLIAMS HS,POINT (-87.62502997956442 41.80611759680971),4934 S WABASH AVE,60615,District,HS,"9, 10, 11, 12",41.8061175976,-87.6250299796,1(773)535-1120,9,GRAND BOULEVARD,3,Patricia R. Dowell
610381,Network 9,BRONZEVILLE HS,POINT (-87.62500446842496 41.80520417036024),4934 S WABASH AVE,60615,District,HS,"9, 10, 11, 12",41.8052041712,-87.6250044684,1(773)535-1150,9,GRAND BOULEVARD,3,Patricia R. Dowell
610383,Network 7,SOCIAL JUSTICE HS,POINT (-87.73529946932085 41.83350727440447),3120 S KOSTNER AVE,60623,District,HS,"9, 10, 11, 12",41.8335072752,-87.7352994693,1(773)535-4300,7,SOUTH LAWNDALE,22,Ricardo Munoz
610384,Network 7,INFINITY HS,POINT (-87.73527796161464 41.83616881791408),3120 S KOSTNER AVE,60623,District,HS,"9, 10, 11, 12",41.8361688187,-87.7352779616,1(773)535-4225,7,SOUTH LAWNDALE,22,Ricardo Munoz
610385,Network 7,MULTICULTURAL HS,POINT (-87.73528329704085 41.83528187282801),3120 S KOSTNER AVE,60623,District,HS,"9, 10, 11, 12",41.8352818736,-87.735283297,1(773)535-4242,7,SOUTH LAWNDALE,22,Ricardo Munoz
610386,ISP,PEACE AND EDUCATION HS,POINT (-87.66737776499681 41.80351471547385),4946 S PAULINA ST,60609,District,HS,"10, 11, 12",41.8035147163,-87.667377765,1(773)535-9023,8,NEW CITY,20,Willie B. Cochran
610389,AUSL,ORR HS,POINT (-87.72665959049806 41.894546718772595),730 N PULASKI RD,60624,District,HS,"9, 10, 11, 12",41.8945467196,-87.7266595905,1(773)534-6500,5,HUMBOLDT PARK,37,Emma M. Mitts
610390,ISP,RICKOVER MILITARY HS,POINT (-87.66578850846128 41.98902070946669),5900 N GLENWOOD AVE,60660,District,HS,"9, 10, 11, 12",41.9890207103,-87.6657885085,1(773)534-2890,2,EDGEWATER,48,Harry Osterman
610391,Network 11,LINDBLOM HS,POINT (-87.67166184964424 41.78204080286074),6130 S WOLCOTT AVE,60636,District,HS,"7, 8, 9, 10, 11, 12",41.7820408037,-87.6716618496,1(773)535-9300,11,WEST ENGLEWOOD,15,Raymond Lopez
610392,Network 7,WORLD LANGUAGE HS,POINT (-87.73529221730786 41.83439661641913),3120 S KOSTNER AVE,60623,District,HS,"9, 10, 11, 12",41.8343966172,-87.7352922173,1(773)535-4334,7,SOUTH LAWNDALE,22,Ricardo Munoz
610394,Network 2,UPLIFT HS,POINT (-87.65247334563585 41.96554746082514),900 W WILSON AVE,60640,District,HS,"9, 10, 11, 12",41.9655474617,-87.6524733456,1(773)534-2875,2,UPTOWN,46,James Cappleman
610396,AUSL,TARKINGTON,POINT (-87.70644464862602 41.7644070751603),3330 W 71ST ST,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.764407076,-87.7064446486,1(773)535-4700,10,CHICAGO LAWN,17,Latasha R. Thomas
610402,ISP,DEVRY HS,POINT (-87.69076139189741 41.94138763973928),3300 N CAMPBELL AVE,60618,District,HS,"11, 12",41.9413876406,-87.6907613919,1(773)697-2216,4,NORTH CENTER,47,Ameya Pawar
610405,Network 6,SUDER,POINT (-87.6776361122946 41.883214516587714),2022 W WASHINGTON BLVD,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8832145174,-87.6776361123,1(773)534-7685,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610499,AUSL,COLLINS HS,POINT (-87.7020415857877 41.86414856686577),1313 S SACRAMENTO DR,60623,District,HS,"9, 10, 11, 12",41.8641485677,-87.7020415858,1(773)534-1840,5,NORTH LAWNDALE,24,Michael D. Chandler
610503,Network 5,FRAZIER PROSPECTIVE,POINT (-87.72724437841765 41.86697962686208),4027 W GRENSHAW ST,60624,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8669796277,-87.7272443784,1(773)534-6880,5,NORTH LAWNDALE,24,Michael D. Chandler
610504,ISP,THOMAS,POINT (-87.67754185004422 41.827774912780285),3625 S HOYNE AVE,60609,District,ES,PK,41.8277749136,-87.67754185,1(773)535-4088,8,MCKINLEY PARK,12,George A. Cardenas
610506,Network 11,TEAM HS,POINT (-87.6330187904462 41.781484903182914),6201 S STEWART AVE,60621,District,HS,"9, 10, 11, 12",41.781484904,-87.6330187904,1(773)535-3530,11,ENGLEWOOD,20,Willie B. Cochran
610513,Network 6,AIR FORCE HS,POINT (-87.63275698312634 41.828145322049565),3630 S WELLS ST,60609,District,HS,"9, 10, 11, 12",41.8281453229,-87.6327569831,1(773)535-1590,6,ARMOUR SQUARE,11,James A. Balcer
610518,Network 3,AUSTIN CCA HS,POINT (-87.76191637273237 41.88599328647998),231 N PINE AVE,60644,District,HS,"9, 10, 11, 12",41.8859932873,-87.7619163727,1(773)534-0660,3,AUSTIN,37,Emma M. Mitts
610520,ISP,LASALLE II,POINT (-87.67369603171919 41.902914456505975),1148 N HONORE ST,60622,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9029144573,-87.6736960317,1(773)534-0490,6,WEST TOWN,1,Proco (Joe) Moreno III
610521,Network 11,DAVIS M,POINT (-87.66652988325733 41.771221111228726),6740 S PAULINA ST,60636,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.771221112,-87.6665298832,1(773)535-9120,11,WEST ENGLEWOOD,16,JoAnn Thompson
610523,Network 1,EDISON PARK,POINT (-87.81377123403563 41.99423794962509),6220 N OLCOTT AVE,60631,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9942379505,-87.813771234,1(773)534-0960,1,NORWOOD PARK,41,Mary O'Connor
610524,Network 4,ALCOTT HS,POINT (-87.68056201258314 41.93579455558985),2957 N HOYNE AVE,60618,District,HS,"9, 10, 11, 12",41.9357945564,-87.6805620126,1(773)534-5970,4,NORTH CENTER,32,Scott Waguespack
610529,Network 6,OGDEN HS,POINT (-87.65940468445534 41.8935476378506),1250 W ERIE ST,60642,District,HS,"6, 7, 8, 9, 10, 11, 12",41.8935476387,-87.6594046844,1(773)534-0866,6,WEST TOWN,1,Proco (Joe) Moreno III
610530,Network 12,SOUTH SHORE ES,POINT (-87.5903961020606 41.76775510872349),1415 E 70TH ST,60637,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7677551095,-87.5903961021,1(773)535-8340,12,SOUTH SHORE,5,Leslie A. Hairston
610532,Network 8,HERNANDEZ,POINT (-87.7113699213332 41.793479329251525),3510 W 55TH ST,60632,District,ES,"6, 7, 8",41.7934793301,-87.7113699213,1(773)535-8850,8,GAGE PARK,14,Edward M. Burke
610533,ISP,PRIETO,POINT (-87.76578057130992 41.921317581679105),2231 N CENTRAL AVE,60639,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9213175825,-87.7657805713,1(773)534-0210,3,BELMONT CRAGIN,36,Nicholas Sposato
400178,Charter,MOVING EVEREST,POINT (-87.75542435392758 41.88826258027161),416 N. LARAMIE AVE,60644,Charter,ES,"K, 1, 2, 3",41.8882625811,-87.7554243539,TBD,3,AUSTIN,37,Emma M. Mitts
610534,Network 4,SKINNER NORTH,POINT (-87.6448414947778 41.905109118866676),640 W SCOTT ST,60610,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.9051091197,-87.6448414948,1(773)534-8500,4,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
610539,Network 3,CAMRAS,POINT (-87.77012725797415 41.93493062208358),3000 N MANGO AVE,60634,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9349306229,-87.770127258,1(773)534-2960,3,BELMONT CRAGIN,30,Ariel E. Reboyras
610541,ISP,LORCA,POINT (-87.72478312355827 41.94002591322928),3231 N SPRINGFIELD AVE,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9400259141,-87.7247831236,1(773)534-0950,4,AVONDALE,30,Ariel E. Reboyras
610542,Network 2,WEST RIDGE,POINT (-87.7059172053415 42.00295899415031),6700 N WHIPPLE ST,60645,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.002958995,-87.7059172053,1(773)534-8250,2,WEST RIDGE,50,Debra L. Silverstein
610543,AUSL,SOLORIO HS,POINT (-87.71105882218495 41.79520055456999),5400 S ST LOUIS AVE,60632,District,HS,"9, 10, 11, 12",41.7952005554,-87.7110588222,1(773)535-9070,8,GAGE PARK,14,Edward M. Burke
610544,ISP,AZUELA,POINT (-87.73992023378516 41.77107907193362),4707 W MARQUETTE RD,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7710790727,-87.7399202338,1(773)535-7395,10,WEST LAWN,13,Marty Quinn
610547,Network 12,SOUTH SHORE INTL HS,POINT (-87.57635263779207 41.75879166256017),1955 E 75TH ST,60649,District,HS,"9, 10, 11, 12",41.7587916634,-87.5763526378,1(773)535-8351,12,SOUTH SHORE,8,Michelle A. Harris
610548,Network 6,STEM,POINT (-87.6649691328381 41.868575878584245),1522 W FILLMORE ST,60607,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.8685758794,-87.6649691328,1(773)534-7300,6,NEAR WEST SIDE,28,Jason C. Ervin
610557,Options,PATHWAYS - ASHBURN HS,POINT (-87.70406006783527 41.73523902189959),3284 W 87TH ST,60652,ALOP,HS,"9, 10, 11, 12",41.7352390227,-87.7040600678,1(773)434-6300,10,ASHBURN,18,Lona Lane
610558,Network 10,GOODE HS,POINT (-87.70734534806047 41.753749801742536),7651 S HOMAN AVE,60652,District,HS,"9, 10, 11, 12",41.7537498025,-87.7073453481,1(773)535-7875,10,ASHBURN,18,Lona Lane
610559,Network 8,SHIELDS MIDDLE,POINT (-87.68977977275121 41.80649141085714),2611 W 48TH ST,60632,District,ES,"5, 6, 7, 8",41.8064914117,-87.6897797727,1(773)535-7115,8,BRIGHTON PARK,14,Edward M. Burke
